absHahHamzaAbove,hahHamzaabove-ar
absHahHamzaAboveFin,hahHamzaabove-ar.fina
absHahHamzaAboveMed,hahHamzaabove-ar.medi
absHahHamzaAboveIni,hahHamzaabove-ar.init
absHahHamzaAboveMed.hand,hahHamzaabove-ar.medi.hand
absHahTwoDotsVerticalAbove,hahTwodotsverticalabove-ar
absHahTwoDotsVerticalAboveFin,hahTwodotsverticalabove-ar.fina
absHahTwoDotsVerticalAboveMed,hahTwodotsverticalabove-ar.medi
absHahTwoDotsVerticalAboveIni,hahTwodotsverticalabove-ar.init
absHahTwoDotsVerticalAboveMed.hand,hahTwodotsverticalabove-ar.medi.hand
absHahTwoDotsAbove,hahTwodotshorizontalabove-ar
absHahTwoDotsAboveFin,hahTwodotshorizontalabove-ar.fina
absHahTwoDotsAboveMed,hahTwodotshorizontalabove-ar.medi
absHahTwoDotsAboveIni,hahTwodotshorizontalabove-ar.init
absHahTwoDotsAboveMed.hand,hahTwodotshorizontalabove-ar.medi.hand
absHahThreeDotsAbove,hahThreedotsabove-ar
absHahThreeDotsAboveFin,hahThreedotsabove-ar.fina
absHahThreeDotsAboveMed,hahThreedotsabove-ar.medi
absHahThreeDotsAboveIni,hahThreedotsabove-ar.init
absHahThreeDotsAboveMed.hand,hahThreedotsabove-ar.medi.hand
absHahThreeDotsUpBelow,hahThreedotsupbelow-ar
absHahThreeDotsUpwardBelow,hahThreedotsupbelow-ar
absHahThreeDotsUpBelowFin,hahThreedotsupbelow-ar.fina
absHahThreeDotsUpwardBelowFin,hahThreedotsupbelow-ar.fina
absHahThreeDotsUpBelowMed,hahThreedotsupbelow-ar.medi
absHahThreeDotsUpwardBelowMed,hahThreedotsupbelow-ar.medi
absHahThreeDotsUpBelowIni,hahThreedotsupbelow-ar.init
absHahThreeDotsUpwardBelowIni,hahThreedotsupbelow-ar.init
absHahThreeDotsUpBelowMed.hand,hahThreedotsupbelow-ar.medi.hand
absKhah,khah-ar
absKhahFin,khah-ar.fina
absKhahMed,khah-ar.medi
absKhahIni,khah-ar.init
absKhahMed.hand,khah-ar.medi.hand
absHahSmallTahBelow,hahTahbelow-ar
absHahSmallTahBelowFin,hahTahbelow-ar.fina
absHahSmallTahBelowMed,hahTahbelow-ar.medi
absHahSmallTahBelowMed.hand,hahTahbelow-ar.medi.hand
absHahSmallTahBelowIni,hahTahbelow-ar.init
absHahSmallTahTwoDots,hahTahTwodotshorizontalabove-ar
absHahSmallTahTwoDotsFin,hahTahTwodotshorizontalabove-ar.fina
absHahSmallTahTwoDotsMed,hahTahTwodotshorizontalabove-ar.medi
absHahSmallTahTwoDotsMed.hand,hahTahTwodotshorizontalabove-ar.medi.hand
absHahSmallTahTwoDotsIni,hahTahTwodotshorizontalabove-ar.init
absHahSmallTahAbove,hahTahabove-ar
absHahSmallTahAboveFin,hahTahabove-ar.fina
absHahSmallTahAboveMed,hahTahabove-ar.medi
absHahSmallTahAboveMed.hand,hahTahabove-ar.medi.hand
absHahSmallTahAboveIni,hahTahabove-ar.init
absHahDigitFourBelow,hahFourbelow-ar
absHahDigitFourBelowFin,hahFourbelow-ar.fina
absHahDigitFourBelowMed,hahFourbelow-ar.medi
absHahDigitFourBelowMed.hand,hahFourbelow-ar.medi.hand
absHahDigitFourBelowIni,hahFourbelow-ar.init
absJeemTwoDotsAbove,jeemTwodotsabove-ar
absJeemTwoDotsAboveFin,jeemTwodotsabove-ar.fina
absJeemTwoDotsAboveMed,jeemTwodotsabove-ar.medi
absJeemTwoDotsAboveIni,jeemTwodotsabove-ar.init
absJeemTwoDotsAboveMed.hand,jeemTwodotsabove-ar.medi.hand
absDal,dal-ar
absDalFin,dal-ar.fina
absDal.sen,dal-ar.loclWLF
absDalFin.sen,dal-ar.fina.loclWLF
absThal,thal-ar
absThalFin,thal-ar.fina
absThal.sen,thal-ar.loclWLF
absThalFin.sen,thal-ar.fina.loclWLF
absDdal,ddal-ar
absDdalFin,ddal-ar.fina
absDdal.sen,ddal-ar.loclWLF
absDdalFin.sen,ddal-ar.fina.loclWLF
absDahal,dahal-ar
absDahalFin,dahal-ar.fina
absDahal.sen,dahal-ar.loclWLF
absDahalFin.sen,dahal-ar.fina.loclWLF
absDdahal,ddahal-ar
absDdahalFin,ddahal-ar.fina
absDdahal.sen,ddahal-ar.loclWLF
absDdahalFin.sen,ddahal-ar.fina.loclWLF
absDalRing,dalRing-ar
absDalRingFin,dalRing-ar.fina
absDalRing.sen,dalRing-ar.loclWLF
absDalRingFin.sen,dalRing-ar.fina.loclWLF
absDalDotBelow,dalDotbelow-ar
absDalDotBelowFin,dalDotbelow-ar.fina
absDalDotBelow.sen,dalDotbelow-ar.loclWLF
absDalDotBelowFin.sen,dalDotbelow-ar.fina.loclWLF
absDalDotBelowSmallTah,dalDotbelowTah-ar
absDalDotBelowSmallTahFin,dalDotbelowTah-ar.fina
absDalDotBelowSmallTah.sen,dalDotbelowTah-ar.loclWLF
absDalDotBelowSmallTahFin.sen,dalDotbelowTah-ar.fina.loclWLF
absDul,dul-ar
absDulFin,dul-ar.fina
absDul.sen,dul-ar.loclWLF
absDulFin.sen,dul-ar.fina.loclWLF
absDalThreeDotsAboveDownwards,dalThreedotsdown-ar
absDalThreeDotsAboveDownwardsFin,dalThreedotsdown-ar.fina
